,0,1,2,3,4,5,6,7,8,9,10,11
21,JJ-letsdoit,01/21/2019,new-here-newly-married,"Hi all, I met my wife about 2 years ago and while dating she confessed to me that she has bullimia.
We are both in our mid 50s and she has ED (we call it like that) since she was about 17 years old.
She also confessed to me that she still very often binge and purge.
Of course one of the 1st things I’ve done is to, after reinsuring her that I do love her and i do want to spend the rest of my life with her, read about bullimia and educate myself a lot.
We have a long distance relationship, it’s about a 5 h away door to door and she has 3 teenage kids at home, I don’t have a kid. We got engaged and got married with her parents blessing, but many people on her side know about it because of some other issues going on.
During these last 2 years, she often distanced herself from me telling me how unperfect she is and how i desserve someone “normal” because I’m a normal guy, but we generally resolve it talking. One of the underlying issues, is that she is terrified to lose me, because of all the associated weights with her life and the ED and she often thinks that it is too much for me and that she does not desserve me. My response is always the same and it’s we will work on a better future together. Of course i studied ED recovery and read many many articles and forums and came across some studies and books.
We eventually talked about it and she agreed to work toward recovery with me trying structured eating, in parallel i looked for an ED recovery center and called some and eventually got her an appointment, few months from now. However, lately she has been under more stress and deeply feel sad about not being the best wife for me and this is something that she thinks often and often and is gaining some traction. I’m trying to help her the best i can and truly want her to recover from ED because i know that many aspects of her life will fall in place after recovery.
We both know that recovery will be slow and full of bumps and maybe relapses but we also know that this is the best possible direction. I’m afraid that she is still too afraid about a new life, because after all she is pretty comfy with ED, yet suffers a lot from it. Any advices will be like super helpful, maybe there is something i can’t see maybe someone went through a smiliar story, of course i know all stories are different but i also know from reading that there are so many aspects of ED that are carried across all with ED, after all, it is possible that common causes will generate common effects, i need to find ways for my wife to have a better life, best with me of course. Thanks all",_admin_moderator,"Thu,01/24/2019-12:24pm","Hello JJ, and welcome to the","Hello JJ, and welcome to the forums. We are glad you are here looking for support and educating yourself on how to help your wife. You can contact NEDA as you need to take care of yourself just as much as you take care of her. Self care is vital. Please keep us posted on how you and your wife are doing.NEDA Contact:Helpline 1-800-931-2237Chat at www.myneda.orgText ""NEDA"" to 741741",,,,
22,Wthomps429,01/08/2019,"Is there an acceptable level of purging, and health effects?","My fiance has had an eating disorder since she was 16. She has been on medication since she was 17 as treatment for it. She is 48 now and at a healthy weight, but still purges every week. She also works out a lot and the purging gets much worse when she doesn't. She's always connected the ED with exercise and is honest (mostly) with me when I ask her about the purging. My concern is that this amount of purging seems to be acceptable to her, but I worry about the health affects. She's frequently clearing her throat and that's usually a tell that the purging is worse. She coughs a lot, too. Is there an acceptable level of purging for someone with a long term eating disorder? Ironically, her sister is a psychologist specializing in eating disorders and doesn't seem too alarmed when I've asked her about it, except to say that she should adjust her meds, so I haven't pushed getting help. When I've suggested it to my fiance, she says she's already tried everything. Thoughts? Should I be concerned? Is there anything I can do? Thanks in advance.",_admin_moderator,"Thu,01/10/2019-3:43pm",Post Edited,"Hi Wthomps429,We are glad to hear that you are finding support here on the NEDA forums. A portion of your post was edited and deleted due to the mention of specific numbers and behaviors. Our community guidelines are always available to review here:    http://www.nationaleatingdisorders.org/community-guidelines. In the event you need further assistance, please do not hesitate to call the NEDA helpline at 1-800-931-2237 (Monday-Thursday 9:00am-9:00pm, Friday 9:00am-5:00pm EST). We additionally wanted to post up some signs and symptoms of a medical emergency just in case since you mentioned some issues with your fiance's throat. The following are just some of the signs of a serious problem that demands immediate medical attention:• accidentally or deliberately caused themselves a physical injury• become suicidal• confused thinking and is not making any sense• delusions (false beliefs) or hallucinations (experiencing things that aren’t there)• disoriented; doesn’t know what day it is, where they are or who they are• vomiting several times a day or has uncontrollable vomiting or diarrhea• experiencing dizziness or fainting spells• too weak to walk or collapses• painful muscle spasms• complaining of chest pain or having trouble breathing• blood in their bowel movements, urine or vomit• a body mass index (BMI) of less than 16• an irregular heartbeat, and fast heartbeat, or very low heart beat (less than 50 beats per minute)• cold or clammy skin indicating a low body temperature or has a body temperature of less than 35 degrees Celsius/95 degrees FahrenheitOr any other serious medical concernsIf your fiance experiences any of the above, we highly recommend seeking medical attention as soon as possible. Another option is 911. ",,,,
23,Michael104,01/02/2019,New Member - Wife with EDs,"Happy New Year all. I have just joined this forum seeking help, tips, advice as my wife is struggling with EDs. We met nearly 8 years ago (this month). I was vacationing with friends in Costa Rica and she had been living there for 3 years (originally from the US about 30 min from where I’m from). We hit it off the night we met at a sports bar watching the NFL playoffs. We kept in touch and ultimately began a long-distance relationship before she decided to move back to the states and move in with me 8 months later.  I was thrilled, her family was thrilled and it was a really exciting time for everyone, especially the two of us.Over the 8 months of our long-distance relationship, I traveled to Costa Rica a few times and spent a week with her. Back then I wasn’t aware of her EDs. When we began living together I didn’t know right away until she was binging in front of me then told me. I was certainly surprised, but not upset with her at all and frantically began reading about eating disorders. I knew it upset her whenever the topic came up, so it was avoided like the plague. I’ve tried to support her in ways that make her feel loved and not alone. We got engaged 6 years ago and either just before or after she starting to seek help. She went to a specialist/coach for a few months and had a binder she was using. I didn’t want to upset her, so whenever she felt like sharing any details with me, I would listen. Unfortunately, we moved to another state and it was too far to continue going back to the specialist and she said there wasn’t anyone like that near where we were moving to. I took her word for it and never tried to look into it to help as I’ve always tried to be sensitive to her feelings on the matter.We have been married for over 4 years now and have been talking about starting a family, but I’m clearly concerned for her health and want to make sure she addresses her EDs. We’ve both been really busy at work (she started a new job) and is working longer hours. We have been fighting more frequently over the past couple of months and we both got things off our chest. I told her I was concerned for her well being along with the desire but fear of trying to have a baby. She told me her friend had referred her to someone for help, but was vague. As always I didn’t question it. All these years have gone by and I have allowed her to continue with her EDs “waiting” for the right time to address it when she is ready.  Christmas Day we got into a huge fight and she left my family’s place to spend the night with her parents. The next day she came home to pack up things and spent two nights at a hotel. Now she is at her friend’s apartment while she’s moving out of it this month. She’s there alone.We have barely had any contact since last week. On NYE, she texted me wishing a good night and wanted to speak New Year’s Day. I didn’t hear from her until she texted she was on her way over which I wasn’t expecting. She came home and told me how she was feeling hurt and angry over things said on Xmas day, but also how she feels alone at home if I fall asleep on the sofa. *Our bedroom is upstairs and we have two bathrooms. She goes upstairs after dinner or eating late to purge and shower before, so instead of confronting her I sleep on the sofa then will eventually wake up and go to bed.* More importantly, she told me she signed up for an online program and was going to have books sent home. I told her I was glad she was doing that and that I myself have been looking into getting help. I’ve realized that there never is a right time and now need to finally do something to learn how to better support my wife. I’m proud she is starting program, but she said she can’t be home, packed up more things and went back to her friend’s apartment. She has about 10 days left before her friend has to completely move out and I don’t want her to feel like she needs to continue to stay away from me. I want to learn how to support her the right way. I’m really just beginning this new journey, so any tips, advice, feedback, etc. would be appreciated.Thank you!
-M",_admin_moderator,"Fri,01/11/2019-11:47am",Editing Note ,"Hi, BobJ48, a portion of your post was deleted since you posted things from articles that were not given credit to the author. If you would like you can reach out to us with the specific link to see if it can be approved, please feel free to do so. The NEDA Helpline is open Monday-Thursday 9am-9pm EST and Fridays 9am-5pm EST. To learn more please take a look at our community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelines. ",,,,
24,bagnja1,12/27/2018,Helpless,"Hello,I hope everyone is doing well.I have read through a few posts, and I am sorry for being repetitive by asking probably the same questions as someone else, but it always feels better when you get a response to your own issues. Especially since everyone has a different story.My wife has struggled with her image since she was a toddler. She told me that even as a kid she didn't like the way she looked. Along with that she has suffered with extreme social anxiety since birth. She does not function well in public and when at work she has to fake being who she is to succeed. When she was 13, she started purging and limiting food intake. We started dating at 18 and she told me about the eating disorder around 19. We are now both 32 years old.Over the years I have done more and more research, and found that as she gets older her body is going to more than likely fail. This worries me because she is my soul mate. Divorce to me is not an option, because I love her so much. This one issue is pretty much all we ever fight about.As far as what I have done to try to help. I probably haven't been the best support, to be honest. I started off by chastising and fussing at her once I found out. This is due to my own moral compass issues where I get probably a little too angry when people lie to me. So, when she lied to me about it or she actually purged I would raise my voice and just make her feel bad. At the time I felt she was being selfish and she didn't care. On top of that she has promised to go to therapy for years but has never gone. She states that she gets major anxiety having to find a doctor to go to, and doesn't like being rejected. She said that she has reached out but the doctor either wasn't a good fit or they were full.Now I know the way I acted above is not good. It's wrong. I did wrong. Recently, she has been opening up to me about her disorder. She has had no traumatic event. She says that she is the way she is and she has grown accustom to it. She wants me to talk with her about it, but I don't know how to help her. I do not know what to say. My question: What should I say to help her through dark times? I can definitely tell that she is in a phase of binging and purging. I caught her and it opened the flood gates and this is what triggered me to really change tactics. She keeps putting off a therapist; so i need help with how to get her to go.Please help,JB",_admin_moderator,"Thu,12/27/2018-1:34pm","Hello bagnja1, and welcome to","Hello bagnja1, and welcome to the forums. We are glad you are here and seeking support. Your post was edited slightly because of mention of specific numbers and behaviors that may be triggering to other forum members. You can find the community guidelines here: https://www.nationaleatingdisorders.org/forums/community-guidelinesAdditionally, we just wanted to post up some signs and symptoms of a medical emergency since it seems like you're concerned about her body failing. The following are just some of the signs of a serious problem that demands immediate medical attention:• accidentally or deliberately caused themselves a physical injury• become suicidal• confused thinking and is not making any sense• delusions (false beliefs) or hallucinations (experiencing things that aren’t there)• disoriented; doesn’t know what day it is, where they are or who they are• vomiting several times a day or has uncontrollable vomiting or diarrhea• experiencing dizziness or fainting spells• too weak to walk or collapses• painful muscle spasms• complaining of chest pain or having trouble breathing• blood in their bowel movements, urine or vomit• a body mass index (BMI) of less than 16• an irregular heartbeat, and fast heartbeat, or very low heart beat (less than 50 beats per minute)• cold or clammy skin indicating a low body temperature or has a body temperature of less than 35 degrees Celsius/95 degrees FahrenheitOr any other serious medical concerns If you notice her struggling with any of these, we highly recommend seeking medical attention as soon as possible. Another option is 911. ",,,,
25,shanem,02/26/2018,Heart-broken and frustrated.,"Today has been one of those days. I feel like I have completely blown it. My wife was doing so much better and now here we are, she snuck around behind my back and exercised for six weeks. After she was discovered, I had her come with me to the gym in some foolish attempt to teach her some moderation. When I saw that wasn't working, I became demotivated to continue on this same path. Now she's not working out at all, or at least I don't think she is. She's constantly in pain and yet she still won't eat. I can't force her to eat and any attempt to convince her that this is what she needs is met with dismissal, rejection or flat-out bullying behavior. I'm so tired. I don't know what to do. I don't trust her right now. Which is weird because I've always trusted her. Everything I say to her causes her to be defensive and it doesn't even have to be about ED. She has now taken to belittling me and I swear it almost seems like some sort of preemptive counter-strike that is aimed at clipping the wings of my resolve before I can interject something about her situation. I just want my wife to live and I want her to be happy, but this isn't happiness. She's miserable and she's killing me, our marriage, our home and she is going to mess around and put herself in danger if she doesn't quit heading down this path. She's become something I don't recognize. I'm scared. We've been married for almost 17 years and this has been apart of our marriage the entire time. I've been no saint. I've coped in some really negative ways in the past, but I am not that man any longer. Haven't been in years. I'm about to turn 40 and she turned 40 last year. She's been dealing with ED since she was 16. I'm just trying to hold on to hope that one day she will decide to really deal with this.",_admin_moderator,"Sat,06/09/2018-4:20pm",vlostweight,"We are glad that you are finding support here on the NEDA forums. A portion of your post was edited due to the mention of specific behaviors, specific food and food associated behaviors, and wording that may be triggering to other forum members. Our community guidelines are always available to review here http://www.nationaleatingdisorders.org/community-guidelines. In the event you need further assistance, please call the NEDA helpline at 1-800-931-2237 (M-Th 9-9 F 9-5 EST).Again, thank you for posting, and we hope you will continue to do so!",_admin_moderator,"Fri,12/28/2018-12:58pm",Medical Signs and Symptoms ,"Hi, vlostwalt, we're sorry to hear about your worries in regards to your wife. Just because you mentioned her feeling cold, we wanted to post up some signs and symptoms of a medical emergency. The following are just some of the signs of a serious problem that demands immediate medical attention:• accidentally or deliberately caused themselves a physical injury• become suicidal• confused thinking and is not making any sense• delusions (false beliefs) or hallucinations (experiencing things that aren’t there)• disoriented; doesn’t know what day it is, where they are or who they are• vomiting several times a day or has uncontrollable vomiting or diarrhea• experiencing dizziness or fainting spells• too weak to walk or collapses• painful muscle spasms• complaining of chest pain or having trouble breathing• blood in their bowel movements, urine or vomit• a body mass index (BMI) of less than 16• an irregular heartbeat, and fast heartbeat, or very low heart beat (less than 50 beats per minute)• cold or clammy skin indicating a low body temperature or has a body temperature of less than 35 degrees Celsius/95 degrees FahrenheitOr any other serious medical concernsIf your wife experiences any of the above, we highly recommend seeking medical attention as soon as possible. Another option is 911. "
26,Biolley,11/22/2018,How to start helping my partner,"Hi friends! Thank you in advanced for your valued help! I'm starting a relatioship with my partner, she has Bulimia Nervous from almost 18 years ago, she just told me about it today, but I know her since 15 years ago, when we had a previous relationship, so after 15 years we started a new relationship again, and she is still struggling with bulimia. The past week I started to talk and meet with her so we started to talk about a weight reduction plan and diet and so on, but I was not aware that she was being affected for bulimia yet, so I told her about a plan that I'm doing with the one I lost more than X pounds in a year with little to no changes in my life so she was amazed with it, and today she told me that she was trying to lose weight due to my advice (I did not adviced her, just told her my story) so she started a diet plan and it sent her directly to relapse with Bulimia, to the point that last night she started to vomited blood, and she had started to eat as a crazy (binge) and purge X times a day... To make it worse she works as waitress in a Marriot restaurant so there she can eat as much as she wants to, so she can't stop and is beggining to have problems with their job due to that she is going a lot to the bathroom so her boss is starting to think that she is avoiding her job and she does not wants to tell them about his disease for fear to be fired off. So my question is, how can I start to help her? We have not money right now to pay for professional help, but I can't wait a second to start helping her, so please help me to know where to start, what exercises can she start doing at least to start recovery (don't purge herself). I know a lot about addictions, I'm coach and activist for pornography and sex addiction, so I know a lot about behavioral and substance addictions, but Bulimia is something new for me, so please guide me to help her. Where does Bulimia starts in life? For chilhood neglected, traumas, social anxiety? Some Kindle or ebooks that could be helpful to read? In the meanwhile I would read as much as I can this website, and forum, also I will suggest her some exercises we do with sex addictions to set up boundaries and start loving oneself. Your help would be fully appreciated, thank you so much!",_admin_moderator,"Mon,12/03/2018-1:43pm",Medical Signs and Symptoms ,"Hello. We're sorry to hear about what's going on with your partner. You described some concerning symptoms that your partner is struggling with. We wanted to provide with an additional list of signs and symptoms of a medical emergency to keep an eye on: A person does not have to be underweight to have an eating disorder or to require emergency medical care for one.Seek medical help immediately if your loved one:• accidentally or deliberately causes themselves a physical injury• becomes suicidal• experiences confused thinking and is not making any sense• experiences delusions (false beliefs) or hallucinations (experiencing things that aren’t there)• feels disoriented; doesn’t know what day it is, where they are or who they are• vomits several times a day or has uncontrollable vomiting or diarrhea• experiences dizziness or fainting spells• feels too weak to walk or collapses• experiences painful muscle spasms• complains of chest pain or having trouble breathing• observes blood in their bowel movements, urine or vomit• has a body mass index (BMI) of less than 16• has an irregular heartbeat or very low heart beat (less than 50 beats per minute)• has cold or clammy skin indicating a low body temperature or has a body temperature of less than 35 degrees Celsius/95 degrees Fahrenheit Or for any other serious medical concerns.We highly recommend that you seek medical attention as soon as possible for your partner. Another option is 911. ",,,,
27,likethebird,11/10/2018,am I doing this right?,"My girlfriend and I are both women and 21. We have been dating for two years, and she has been open with me about her disorder for as long as I've known her. I have been pushing her for recovery this whole time and I think now it's finally a possibility. However, I have watched her attempt recovery before and fail because of lack of support. We have no family that we're on speaking terms with, few friends, and we live paycheck to paycheck with no insurance and no wiggle room for therapy. It's just her and me.She is completely controlled by the disorder at this point and simply is not able to change her thoughts, behaviors and habits on her own even though she wants to. She is (understandably) terrified of recovery but trying her best. She needs help, but there just isn't any besides me I am her only support and am finding myself playing her therapist and nutritionist as well as lover and best friend. I know you're not supposed to do that but there isn't any advice for when other options aren't available. I'm overwhelmed and scared of what will happen to her and to me if I fail.I've promised her I won't leave her because of this and I intend to keep that promise. We are currently working together to find self-worth and confidence for both of us, and I have her writing down disordered thoughts so that she can learn to tell the difference between disordered thoughts and healthy ones. I don't know if either of these things are the right thing to do, but I also don't know what else to try.",_admin_moderator,"Mon,11/12/2018-1:56pm",Free and Low Cost Support,"Hi likethebird,We're glad that you're aware of your partner's disordered eating and want to help her make healthy changes. You mentioned that your girlfriend does not have health insurance and we here at NEDA understand how frustrating it can be when financial constraints prevent someone from getting the help they need. Below you can find information on our website about low cost and free support options that may be helpful at: https://www.nationaleatingdisorders.org/free-low-cost-support. The NEDA Helpline would also be a good place to discuss ways to best support your girlfriend and yourself through this difficult time. The number is: 1-800-931-2237 or you can chat with a volunteer online at: https://www.nationaleatingdisorders.org/help-support/contact-helpline",,,,
28,dangerousBlues,11/07/2018,Partner refuses to get help and I'm scared for her life,"I'm having a hard time writing this because it's upsetting me to even talk about it anymore but at the same time I feel like screaming. I (19, f) met my girlfriend (19,f) a little under a year ago in a class we shared at our community college. We've been together since then, and I've always known about her eating disorder-it was never a revelation or her confessing to me. From the beginning, I knew that certain places were to be avoided when we went out to eat, etc, and that she had meticulous behaviors that revolved around food and eating. Obviously, as we've been together, I've learned more about her disorder. She has been suffering from disordered thoughts surrounding food and body dysmorphia since she was 11 or 12, she started restricting a few years after that and when she was 17 she began restricting heavily. On the daily, she generally refuses to eat a low number of calories a day, and sometimes she will fast. When I met her, she told me she was attempting some form of recovery-she had had a ""wake up call"" in the form of a doctor's visit after she didn't get her period for over 6 months. They tried to take blood but she hadn't eaten anything for days before the appointment, and as a result she passed out, seized, and then vomited and they weren't able to do labs. This was about a year ago, and it made her want to get better for a while, or at least try to. When I met her, I think she was already on the downward slope, and she says its worse now than it has ever been. She has heart palpitations, sharp pains in her chest and ribs, sharp pains in her limbs, she gets dizzy and nauseous, she can't walk up stairs without nearly passing out, and most recently after fasting, she woke up one morning and had a serious bout of vomiting. She is an adult, and refuses treatment adamantly. Her mother and I took her to Urgent Care 2 weeks ago at about 1 am, because of the heart things that were going on. The doctor barely looked at her, said ""well you look fine, you look hydrated"" and left for 30 minutes. He didn't come back, so we just left. The doctor's reaction made her feel like she isn't ""sick enough,"" even though she is VISIBLY underweight. Last week we took her back to the same doctor she first went to about her period last year, and after doing some tests they determined that she is, in fact, underweight (they didn't tell us or her her weight, and didn't write it down which she appreciated) and her heart is slowing down. The doctor then told her to come back in a week (which fell today) and gave her an assessment packet from the local eating disorder clinic. Since then, the two of us have had numerous arguments about this. Our only disagreements or fights to date have been about her eating disorder, and her refusal to get help. She feels like her mom and I are forcing her into treatment, into doctor's tests and the like. I KNOW that you can't force someone to recover, but the doctor told us all that right now it's critical. She's doing serious and permanent damage to her body and she knows this but can't bring herself to seek help. She feels she's not sick enough, and refuses to seek help until she reaches her ""goal weight."" she reached her original GW months ago, and moves it down each time. The doctor flat out told her she will die before she reaches this one. I know she's mad at her mother and I, and I know she feels weird about the openness with which her family is finally talking about this. Yesterday night, Her mom, mom's boyfriend, brother and I went to a ""family night"" at the clinic to learn how to better support her. It was geared mostly at people who had a loved one in recovery, or at least starting to recover. My girlfriend isn't close. She feels as if she can't, and I have seen how much she suffers. She has panic attacks every time she eats, she feels the need to purge constantly (although she hasn't done that in about a year,) she exercises obsessively and it's frankly terrifying how thin she's getting. The worst thing is she can't see that, no matter how obsessively she performs body checks, her brain makes her see herself entirely differently. This is long, and there's so much more, and it's breaking my heart how much this is hurting her because I truly do intend to spend the rest of my life with her. I can't express how scary this is to me and how upsetting it is without causing her to feel guilt, which is not my intention at all. She feels she is being forced, or guilted, or unwillingly put into recovery before she is ready but if she doesn't seek help soon she could die. I'm terrified. I want to support her, I am there for her as much as I possibly can be, but I work and am in school (she is taking time off school,) so that's a lot of time she feels isolated and alone. During this time, she watches toxic movies that she KNOWS will trigger her (to the bone, similar movies) she scrolls through ""thinspo,"" she does anything she can to purposely trigger herself. Her brain twists everything I say or do to mean that I don't like her, or want to be with her. No matter how many times I repeat it, if I do something like fall asleep when we are watching a movie when I get off work, or even when I don't think I HAVE done anything, she gets so so upset. Of course I would never blame her for this, I know it's not HER. but at the same time, It's so hurtful. I feel absolutely helpless, I feel like I am standing around watching her kill herself, and when I do anything else she feels like she can't trust me anymore. I'm scared to lose her and I don't know what to do. I just want to beg someone to help, anyone, I'm not even religious but I've prayed for it. I'm desperate. I don't know what to do. I would do anything for this girl, I just have no idea what she needs.",_admin_moderator,"Thu,11/08/2018-12:44pm",Hello and welcome to the,"Hello and welcome to the forums dangerousBlues. I am so sorry you're going through this with your girlfriend and I'm glad you came to the forums to seek support.Your post has been edited slightly because users are discouraged from posting specific numbers such as weights and behaviors which can be triggering to other members. The community guidelines can be found here: https://www.nationaleatingdisorders.org/forums/community-guidelines   You can also call our NEDA Hotline for more information and support: We are available Monday - Thursday, 9 AM - 9 PM EST and Friday, 9 AM - 5 PM at 1-800-931-2237. Thank you and please continue posting.",,,,
29,Helpforafriend,10/16/2018,Sorry to have to ask this...,"I don't mean to be at all insensitive, so please don't take this as such. I have a friend who has been suffering from anorexia for many years. She has two small children. I know this is nor unique, unfortunately, but she denies the existence of a problem and refuses help. Her husband is in denial, constantly making excuses that she has been feeding him for years, excuses such as ""She has had two kids, so her doctor's would have said if she was really in danger,"" to"" people are just jealous of her,"" to""well she survived this long so she will be fine.""I, as well as many others in our community, fear that her death with me sooner than later, so here is my ask; I am looking for a widower who has lost his wife who has young  children. We feel that the only way to get her husband to wake up is to find someone who has gone to the end of the line and is in a similar life position. We fear that if we find someone who has lost a teenager, or a spouse who doesn't have kids, that her husband will justify the lack of reality based on the difference in life styles. We feel that he needs to reach her because she is too far gone to get help. Her husband needs to be the wake up call, and she is the dominant force in the relationship, so he, essentially, needs to be scared straight in order to help. Any and all help is greatly appreciated.",_admin_moderator,"Wed,10/17/2018-6:20pm", Thanks for reaching out.  We, Thanks for reaching out.  We wanted to let you know we edited your post to remove numbers that could be triggering to our other forum-goers. Please review our Community Guidelines to ensure we can continue to keep this forum a safe space for all of our users: https://www.nationaleatingdisorders.org/forums/community-guidelines ,,,,
30,mdkz137,09/21/2018,New Here ,"I'm new here, my therapist recommended finding a support group for caretakers and thankfully the National Eating Disorder helpline referred me here as an option.  And forewarning I'm just venting here right now.My wife has an ED (Bulimia, I think?) and now that the ED is out in the open and she's being treated for it it's a blessing, because that's great she's at least seeing professionals about it.  But I'm going to be really honest here.  Watching her binge eat, then purge, then binge eat again, then purge, sometimes 2-3 times in a single evening.... It's hard to say but it kind of grosses me out.  I go from starving to not hungry at all as soon as I see her start.  It's in her whole attitude, it's impossible to describe.  And every time I use the toilet to see even just hints of evidence of the purging. This just like really sets off my thoughts of it especially when I clean the bathroom every weekend and because of the frequency of purging it always looks disgusting.  I need to talk to her about this but I'm afraid of how to approach it in a way that won't trigger her.I feel guilty with feeling frustrated and frankly a bit disgusted by it because it's a disorder and I don't like the thought of making myself the victim, I want to help.  But there's ... nothing I can do for her it feels like. But lately I've begun to notice that I was coping in negative ways.  I was spending more than I should on a hobby that I could focus my free time on, because by focusing on the hobby I wasn't fixating on the eating disorder.  Which then creates more stress in the house and exacerbates everything.  Additionally in order to avoid facing *my* spending habits I was ignoring hers, and in 2 weeks she went through almost $1,000 of food.  Some of that was going out with friends which social interaction is good for her, but a lot of that was grocery shopping and buying a ton of easily bingeable food for home.  We shouldn't be spending even half that for 2 adults and a toddler in the home.  But her go to is to go grocery shopping.  It's like everything she does circles back to food.  everything.  I went to a therapy session with her (her therapist) and that helped in some ways but we didn't actually talk about the ED at all, and that's the main thing I had questions and concerns about.  But it's not my therapy so I didn't want to intrude...I talked to my therapist about it and a few things she's said are helping me come to terms:
1) It's a marathon, not a race.
2) The eating disorder is the tip of the iceberg, it's what you can see, but there's so many factors going into what's causing it.
3) Focus less on the eating disorder which you can't change, and focus more on the environmental triggers that lead her to the eating disorder behavior to see if affecting the environmental triggers helps.
4) ED's are commonly a way to get 'control' (this was just something that helped me understand)This is one long rant that's been sitting with me for a while so I apologize.",_admin_moderator,"Sat,09/22/2018-3:39pm",Edited Post,"We are glad that you are finding support here on the NEDA forums. A portion of your post was edited due to the mention of specific behaviors and wording that may be triggering to other forum members. Our community guidelines are always available to review here http://www.nationaleatingdisorders.org/community-guidelines. In the event you need further assistance please call the NEDA helpline at 1-800-931-2237 (M-Th 9-9 F 9-5 EST).Again, thank you for posting, and we hope you will continue to do so!",,,,
31,JayWeb26,07/30/2018,I don't know what to do. I want to help.,"My girlfriend of 2 years has anorexia and i've been trying to help but i now realize i have no idea how to help her and things are getting worse and i think im making them worse. Im very concerned about her and i want to help. i'm not very good with these kinds of things (i'm not even very good at talking about emotions in general) so i came here because nothing i do seems to be working. it has gotten to the point that i'm very concerned for her health and wellbeing. Every time i vocalize these concerns and ask how i can help she minimalizes her disorder (she says she doesn't even have a disorder, it's not a big deal, etc.) and says i shouldn't waste my time worrying about her. Shes told me many times that she doesn't want to get better. She thinks the only way she can be happy is if she continues doing this to herself. I've tried to get her to see professionals and she said she'd try but that was so long ago and it's so much harder because she is a minor and still lives with her parents who don't seem to care, and not only that they won't let her see me. I also want to see her happy but if this is truly the only way she can be happy i dont think i can take it. any help or advice would be truly appreciated. i don't know what to do anymore, but there's not a chance i'll ever give up on her.",_admin_moderator,"Mon,08/20/2018-4:23pm",Lifeline & NEDA Resources,"Hi JayWeb26, we are very sorry to see the very sensitive situation you and your girlfriend are in. Providing support to a loved one with an eating disorder is very difficult. If you need resources for yourself as a partner or want to seek other resources for your girlfriend, please contact the NEDA Helpline at 1-800-931-2237 Monday - Thursday, 9 AM - 9 PM EST and Monday - Friday, 9 AM - 5 PM EST.If your girlfriend needs immediate help, please keep the National Suicide Prevention Hotline available: 1-800-273-8255. They are available 24 hours a day.Please continue to post, and remember you are not alone!",,,,
32,Jennalee,07/27/2018,I dont know how to do this,"I'm so scared and exhausted from this journey. My partner of 7 years has struggled with ED since she was 15. We are 36 now. For the first 5 years of our relationship the disorder seemed to be dormant.. probably because she was working 65-70 hours a week... once that changed and she was no longer being a work-a-hokic she began compulsively working out and reducing her food intake.
My heart is hurting so bad... I was so hopeful that I would get my partner back when the work hours reduced and we could start making our life together..but really she just went from over working to overexercising and restriction..while trying to cover her E.D. with the goal of doing a triathlon..I'm not handling it well.  Every time I try to talk to her about it and get some empathy as a partner of the disease, she just gets defensive, tells me to withdraw energy from her so I dont care so much or feel so hurt. She doesnt see that when she is engaged with the E.D. there is no space for her to be emotionally available.. I end up either angry and over talking at her or just crying... hoping she will hug me or offer some sort of emotion..but normally she just stands there and looks at me, seemingly annoyed that I have emotions about her eating disorder. I'm finding that all of this is making me anxious, depressed and questioning my own body.. it doesnt feel good or sustainable..
I dont know how to handle this better..",_admin_moderator,"Sat,07/28/2018-3:45pm", We wanted to let you know we,Hi and welcome! We wanted to let you know we edited your post to numbers and language that can be triggering to our other forum-goers.  Please review our Community Guidelines to ensure we can continue to keep this forum a safe space for all of our users: https://www.nationaleatingdisorders.org/forums/community-guidelines Thanks and keep posting!  ,,,,
